nlev,variant,blocking,cell_dist,schedule,target,block_bytes,vector_width,mu,delta,delta_numa,delta_max,mu_delta,mu_delta_numa,l1_ratio,beta,alpha,gamma,P_NUMA,T
90,4,0,normal_var4,omp_collapse2,gpu_scalar,128,1,6.783777,29057.367616,36821.923174,64053.754929,197118.697738,249791.708719,0.000000,1,0.0120,1.8000,4,7372800
90,1,0,uniform,omp_for,gpu_scalar,128,1,4.497852,1023.767144,1023.792376,2272.695994,4604.752649,4604.866139,0.000000,1,0.0120,1.8000,4,7372800
90,1,0,normal_var1,omp_collapse2,gpu_warp32,128,32,80.873455,32.727621,33.211105,3052.631166,2646.795782,2685.896806,0.000000,1,0.0120,1.8000,4,230400
90,2,0,uniform,omp_for,gpu_warp32,128,32,141.650391,36.981133,37.125902,3337.869960,5238.391980,5258.898496,0.000000,1,0.0120,1.8000,4,230400
90,2,0,sequential,omp_collapse2,cpu_avx512,64,8,24.969533,204.600851,206.651145,4539.585266,5108.787791,5159.982672,0.000000,1,0.0120,1.8000,4,921600
90,3,0,normal_var1,omp_for,cpu_avx512,64,8,7.251012,5782.498915,9246.315217,94183.932291,41928.952707,67045.094603,0.000000,1,0.0120,1.8000,4,901120
90,3,0,sequential,omp_for,cpu_scalar,64,1,0.773611,1587.365188,2539.431215,49315.406500,1228.003779,1964.532910,0.000000,1,0.0120,1.8000,4,7372800
90,3,0,sequential,omp_collapse2,cpu_scalar,64,1,6.624976,60602.771496,68213.702682,133228.803123,401491.881600,451914.114898,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,normal_var1,omp_for,cpu_scalar,64,1,0.895210,1111.291735,1776.910020,45060.156116,994.838216,1590.704581,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,exact,omp_for,cpu_scalar,64,1,0.901681,17.712569,23.839534,983.317011,15.971057,21.495674,0.000000,1,0.0120,1.8000,4,11059200
90,4,0,sequential,omp_collapse2,gpu_scalar,128,1,6.312476,31133.644310,39454.680105,68398.338099,196530.369611,249056.704916,0.000000,1,0.0120,1.8000,4,7372800
90,1,0,uniform,omp_for,cpu_avx512,64,8,39.927930,256.110766,256.240482,5930.268995,10225.972653,10231.151932,0.000000,1,0.0120,1.8000,4,921600
90,1,0,exact,omp_for,gpu_warp32,128,32,20.005208,8.353563,9.067301,813.911738,167.114772,181.393238,0.000000,1,0.0120,1.8000,4,345600
90,1,0,sequential,omp_collapse2,cpu_scalar,64,1,3.124744,1837.002557,1853.369289,4140.228244,5740.162579,5791.304423,0.000000,1,0.0120,1.8000,4,7372800
90,2,0,normal_var1,omp_for,cpu_avx512,64,8,24.962012,204.437792,204.664148,4538.778822,5103.178553,5108.828868,0.000000,1,0.0120,1.8000,4,921600
90,2,0,sequential,omp_for,cpu_avx512,64,8,24.969531,204.588943,204.819283,4539.568905,5108.490016,5114.241489,0.000000,1,0.0120,1.8000,4,921600
90,2,0,normal_var1,omp_collapse2,cpu_avx512,64,8,24.962016,204.448765,206.496213,4538.793919,5103.453366,5154.561793,0.000000,1,0.0120,1.8000,4,921600
90,2,0,exact,omp_collapse2,cpu_scalar,64,1,1.802434,39.050035,39.284352,66.621167,70.385092,70.807440,0.000000,1,0.0120,1.8000,4,11059200
90,3,0,uniform,omp_collapse2,cpu_avx512,64,8,60.992969,15092.341809,16985.930856,335399.930719,920526.732368,1036022.349905,0.000000,1,0.0120,1.8000,4,921600
90,3,0,exact,omp_collapse2,cpu_scalar,64,1,6.097404,731.793558,821.829854,2191.106943,4462.041110,5011.029371,0.000000,1,0.0120,1.8000,4,11059200
90,4,0,uniform,omp_collapse2,gpu_scalar,128,1,7.312427,53453.179835,67738.932654,117509.847918,390872.462520,495335.983691,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,exact,omp_collapse2,gpu_scalar,128,1,5.784904,374.019931,475.323052,1043.361135,2163.669468,2749.698356,0.000000,1,0.0120,1.8000,4,11059200
90,1,0,normal_var4,omp_for,cpu_scalar,64,1,3.267627,1759.675417,1759.730633,3981.067132,5749.962821,5750.143247,0.000000,1,0.0120,1.8000,4,7372800
90,1,0,uniform,omp_collapse2,gpu_scalar,128,1,4.497852,1023.767818,1032.884813,2272.696614,4604.755679,4645.762572,0.000000,1,0.0120,1.8000,4,7372800
90,2,0,uniform,omp_for,cpu_avx512,64,8,39.927930,255.546216,255.694813,5671.869044,10203.431364,10209.364531,0.000000,1,0.0120,1.8000,4,921600
90,2,0,exact,omp_for,gpu_scalar,128,1,1.011410,21.417252,21.455863,30.746415,21.661612,21.700664,0.000000,1,0.0120,1.8000,4,11059200
90,2,0,exact,omp_collapse2,gpu_scalar,128,1,1.011410,21.418074,21.541659,30.747246,21.662448,21.787449,0.000000,1,0.0120,1.8000,4,11059200
90,3,0,normal_var1,omp_collapse2,cpu_avx512,64,8,52.232650,8844.353603,9954.960966,196204.300087,461964.023803,519973.989258,0.000000,1,0.0120,1.8000,4,921600
90,3,0,exact,omp_collapse2,cpu_avx512,64,8,40.891547,484.886884,546.708560,5182.342522,19827.774551,22355.759337,0.000000,1,0.0120,1.8000,4,1382400
90,4,0,sequential,omp_for,cpu_avx512,64,8,6.284090,6942.091951,11104.029222,108146.746238,43624.737371,69778.666253,0.000000,1,0.0120,1.8000,4,901120
90,4,0,uniform,omp_collapse2,cpu_scalar,64,1,7.624927,104010.797857,117069.835712,228692.247289,793074.715681,892648.922862,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,sequential,omp_collapse2,gpu_warp32,128,32,201.962565,1288.102202,1631.394326,107493.064860,260148.424906,329480.582822,0.000000,1,0.0120,1.8000,4,230400
90,1,0,normal_var1,omp_for,cpu_scalar,64,1,3.169592,1825.237732,1825.293116,4128.737532,5785.259433,5785.434979,0.000000,1,0.0120,1.8000,4,7372800
90,1,0,normal_var4,omp_collapse2,cpu_scalar,64,1,3.267627,1759.676767,1775.358221,3981.068908,5749.967713,5801.208858,0.000000,1,0.0120,1.8000,4,7372800
90,2,0,normal_var1,omp_for,cpu_scalar,64,1,3.169592,1823.210813,1823.277089,4020.114882,5778.834926,5779.044994,0.000000,1,0.0120,1.8000,4,7372800
90,2,0,exact,omp_for,cpu_avx512,64,8,10.509440,13.401787,13.899214,48.381338,140.845274,146.072954,0.000000,1,0.0120,1.8000,4,1382400
90,2,0,normal_var1,omp_collapse2,gpu_warp32,128,32,80.873455,32.822143,33.362340,2926.180395,2654.440095,2698.127711,0.000000,1,0.0120,1.8000,4,230400
90,3,0,normal_var1,omp_for,gpu_scalar,128,1,0.465594,623.095158,996.410333,15768.756111,290.108921,463.921315,0.000000,1,0.0120,1.8000,4,7372800
90,3,0,normal_var1,omp_collapse2,gpu_scalar,128,1,6.611183,29924.757422,37925.324956,66036.355411,197838.043468,250731.258480,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,uniform,omp_for,cpu_scalar,64,1,0.915274,1841.893624,2945.774631,89051.802446,1685.837071,2696.190490,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,sequential,omp_for,cpu_scalar,64,1,0.773611,1585.177840,2535.949048,49309.355951,1226.311622,1961.839067,0.000000,1,0.0120,1.8000,4,7372800
90,4,0,normal_var4,omp_collapse2,gpu_warp32,128,32,198.246194,1301.504028,1648.419401,109544.462322,258018.219455,326792.872103,0.000000,1,0.0120,1.8000,4,230400
90,0,8,normal_var1,omp_for,gpu_scalar,128,1,10.836127,106.973815,171.201393,117317.960337,1159.179000,1855.150915,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_for,cpu_scalar,64,1,9.650412,10.154089,14.379747,10738.016490,98.004710,138.760705,0.019531,1,0.0120,1.8000,4,1382400
90,0,8,sequential,omp_collapse2,gpu_scalar,128,1,10.523188,109.996780,175.926116,120793.178101,1157.517062,1851.303154,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var4,omp_for,cpu_avx512,64,8,41.857986,99.933313,159.649610,506509.723856,4183.006480,6682.614885,0.039062,1,0.0120,1.8000,4,460800
90,0,16,uniform,omp_collapse2,gpu_warp32,128,32,66.857899,72.109968,115.438604,316195.175790,4821.122268,7717.986334,0.039062,1,0.0120,1.8000,4,460800
90,0,32,uniform,omp_for,cpu_avx512,64,8,139.825347,67.583060,108.038040,617706.441986,9449.822110,15106.447453,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var4,omp_collapse2,cpu_avx512,64,8,81.819097,53.715198,85.663151,528300.945066,4394.928738,7008.883247,0.078125,1,0.0120,1.8000,4,230400
90,0,64,uniform,omp_for,cpu_scalar,64,1,278.899132,39.458954,62.918784,623982.612100,11005.072255,17547.999921,0.156250,1,0.0120,1.8000,4,115200
90,0,64,sequential,omp_collapse2,cpu_avx512,64,8,160.728819,32.381379,51.199753,542051.037840,5204.620490,8229.274577,0.156250,1,0.0120,1.8000,4,115200
90,0,128,normal_var1,omp_for,cpu_scalar,64,1,319.592014,25.973717,40.459349,545173.402510,8300.994953,12930.488650,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_for,cpu_avx512,64,8,82.390972,17.710876,23.650474,22473.691861,1459.189898,1948.701872,0.312500,1,0.0120,1.8000,4,86400
90,0,128,normal_var4,omp_collapse2,gpu_scalar,128,1,284.086632,14.672550,23.126333,302428.415886,4168.276182,6569.885005,0.312500,1,0.0120,1.8000,4,57600
90,0,8,uniform,omp_for,cpu_avx512,64,8,35.032509,255.418537,408.749560,579894.614996,8947.952247,14319.523404,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var4,omp_collapse2,gpu_warp32,128,32,10.920405,106.004598,169.605375,116432.582724,1157.613895,1852.164125,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var1,omp_for,cpu_avx512,64,8,41.684744,100.750837,161.056066,508523.385716,4199.773396,6713.581162,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_for,gpu_scalar,128,1,9.527821,7.654205,10.941406,7445.177486,72.918043,104.217593,0.039062,1,0.0120,1.8000,4,691200
90,0,16,sequential,omp_collapse2,cpu_avx512,64,8,41.070681,101.784445,162.563550,516244.249628,4180.358139,6676.596720,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var4,omp_for,cpu_avx512,64,8,81.819097,53.715198,85.663151,528300.945066,4394.928738,7008.883247,0.078125,1,0.0120,1.8000,4,230400
90,0,32,uniform,omp_collapse2,gpu_scalar,128,1,133.313455,37.373693,59.774917,322870.287951,4982.414610,7968.795611,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var4,omp_for,gpu_scalar,128,1,144.483941,19.147365,30.422840,299466.779531,2766.486140,4395.611480,0.156250,1,0.0120,1.8000,4,115200
90,0,64,uniform,omp_collapse2,cpu_avx512,64,8,278.899132,39.458954,62.918784,623982.612100,11005.072255,17547.999921,0.156250,1,0.0120,1.8000,4,115200
90,0,128,sequential,omp_for,gpu_warp32,128,32,283.296007,14.672189,23.151783,303284.906272,4156.574907,6558.813779,0.312500,1,0.0120,1.8000,4,57600
90,0,128,normal_var1,omp_collapse2,gpu_scalar,128,1,284.014757,14.640605,23.078654,302728.890682,4158.148375,6554.680692,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_collapse2,cpu_scalar,64,1,82.390972,17.710876,23.650474,22473.691861,1459.189898,1948.701872,0.312500,1,0.0120,1.8000,4,86400
90,0,8,uniform,omp_for,gpu_scalar,128,1,17.516254,136.782395,218.899723,144981.034891,2395.915254,3834.303480,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var4,omp_collapse2,cpu_scalar,64,1,21.840809,190.241904,304.341837,465706.206167,4155.040826,6647.090786,0.019531,1,0.0120,1.8000,4,921600
90,0,16,uniform,omp_for,gpu_scalar,128,1,66.857899,72.109968,115.438604,316195.175790,4821.122268,7717.986334,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var1,omp_collapse2,cpu_avx512,64,8,41.684744,100.750837,161.056066,508523.385716,4199.773396,6713.581162,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_collapse2,cpu_scalar,64,1,15.223351,10.339678,14.866886,12909.329847,157.377306,226.312318,0.039062,1,0.0120,1.8000,4,691200
90,0,32,normal_var4,omp_for,gpu_warp32,128,32,73.500564,32.311158,51.610570,292986.989282,2374.888065,3793.406827,0.078125,1,0.0120,1.8000,4,230400
90,0,32,uniform,omp_collapse2,gpu_warp32,128,32,133.313455,37.373693,59.774917,322870.287951,4982.414610,7968.795611,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var4,omp_for,gpu_warp32,128,32,144.483941,19.147365,30.422840,299466.779531,2766.486140,4395.611480,0.156250,1,0.0120,1.8000,4,115200
90,0,64,uniform,omp_collapse2,gpu_scalar,128,1,265.099566,21.581674,34.474533,326147.316911,5721.296719,9139.188404,0.156250,1,0.0120,1.8000,4,115200
90,0,128,sequential,omp_for,cpu_scalar,64,1,318.898264,26.020503,40.570363,545946.668012,8297.894383,12937.821793,0.312500,1,0.0120,1.8000,4,57600
90,0,128,normal_var1,omp_collapse2,cpu_avx512,64,8,319.592014,25.973717,40.459349,545173.402510,8300.994953,12930.488650,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_collapse2,cpu_avx512,64,8,82.390972,17.710876,23.650474,22473.691861,1459.189898,1948.701872,0.312500,1,0.0120,1.8000,4,86400
90,0,8,uniform,omp_for,cpu_scalar,64,1,35.032509,255.418537,408.749560,579894.614996,8947.952247,14319.523404,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var4,omp_collapse2,gpu_scalar,128,1,10.920405,106.004598,169.605375,116432.582724,1157.613895,1852.164125,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var1,omp_for,gpu_scalar,128,1,37.579188,60.855216,97.328586,281507.563131,2286.890173,3657.529709,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_for,cpu_avx512,64,8,15.223351,10.339678,14.866886,12909.329847,157.377306,226.312318,0.039062,1,0.0120,1.8000,4,691200
90,0,16,sequential,omp_collapse2,cpu_scalar,64,1,41.070681,101.784445,162.563550,516244.249628,4180.358139,6676.596720,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var4,omp_for,gpu_scalar,128,1,73.500564,32.311158,51.610570,292986.989282,2374.888065,3793.406827,0.078125,1,0.0120,1.8000,4,230400
90,0,32,uniform,omp_collapse2,cpu_scalar,64,1,139.825347,67.583060,108.038040,617706.441986,9449.822110,15106.447453,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var4,omp_for,cpu_scalar,64,1,161.513194,32.475100,51.344161,539436.679370,5245.156465,8292.758597,0.156250,1,0.0120,1.8000,4,115200
90,0,64,uniform,omp_collapse2,cpu_scalar,64,1,278.899132,39.458954,62.918784,623982.612100,11005.072255,17547.999921,0.156250,1,0.0120,1.8000,4,115200
90,0,128,sequential,omp_for,cpu_avx512,64,8,318.898264,26.020503,40.570363,545946.668012,8297.894383,12937.821793,0.312500,1,0.0120,1.8000,4,57600
90,0,128,normal_var1,omp_collapse2,gpu_warp32,128,32,284.014757,14.640605,23.078654,302728.890682,4158.148375,6554.680692,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_collapse2,gpu_warp32,128,32,44.469444,10.137847,13.765085,12234.516949,450.811419,612.119799,0.312500,1,0.0120,1.8000,4,86400
90,0,8,uniform,omp_for,gpu_warp32,128,32,17.516254,136.782395,218.899723,144981.034891,2395.915254,3834.303480,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var4,omp_collapse2,cpu_avx512,64,8,21.840809,190.241904,304.341837,465706.206167,4155.040826,6647.090786,0.019531,1,0.0120,1.8000,4,921600
90,0,16,uniform,omp_for,gpu_warp32,128,32,66.857899,72.109968,115.438604,316195.175790,4821.122268,7717.986334,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var1,omp_collapse2,cpu_scalar,64,1,41.684744,100.750837,161.056066,508523.385716,4199.773396,6713.581162,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_collapse2,cpu_avx512,64,8,15.223351,10.339678,14.866886,12909.329847,157.377306,226.312318,0.039062,1,0.0120,1.8000,4,691200
90,0,32,sequential,omp_for,cpu_avx512,64,8,81.040191,54.413339,86.712300,533271.685617,4409.666431,7027.178898,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var1,omp_collapse2,cpu_scalar,64,1,81.656988,53.981088,85.951245,529427.844734,4407.934117,7018.518949,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_collapse2,cpu_scalar,64,1,25.456597,10.288860,14.503943,15701.361149,261.888129,369.203827,0.078125,1,0.0120,1.8000,4,345600
90,0,64,sequential,omp_for,cpu_scalar,64,1,160.728819,32.381379,51.199753,542051.037840,5204.620490,8229.274577,0.156250,1,0.0120,1.8000,4,115200
90,0,64,normal_var1,omp_collapse2,cpu_scalar,64,1,161.342101,32.302986,51.098626,540129.052202,5211.832706,8244.357902,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_collapse2,cpu_scalar,64,1,44.856424,13.277123,18.259985,18286.942284,595.496831,819.049989,0.156250,1,0.0120,1.8000,4,172800
90,0,128,normal_var1,omp_for,gpu_scalar,128,1,284.014757,14.640605,23.078654,302728.890682,4158.148375,6554.680692,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_for,gpu_scalar,128,1,44.469444,10.137847,13.765085,12234.516949,450.811419,612.119799,0.312500,1,0.0120,1.8000,4,86400
90,0,128,normal_var4,omp_collapse2,cpu_avx512,64,8,319.698264,26.026878,40.536629,544581.201060,8320.747122,12959.491099,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var4,omp_for,gpu_scalar,128,1,10.920405,106.004598,169.605375,116432.582724,1157.613895,1852.164125,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_for,gpu_warp32,128,32,4.825206,6.385839,9.025563,2685.580159,30.817534,43.547881,0.019531,1,0.0120,1.8000,4,1382400
90,0,8,sequential,omp_collapse2,gpu_warp32,128,32,10.523188,109.996780,175.926116,120793.178101,1157.517062,1851.303154,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var4,omp_for,cpu_scalar,64,1,41.857986,99.933313,159.649610,506509.723856,4183.006480,6682.614885,0.039062,1,0.0120,1.8000,4,460800
90,0,16,uniform,omp_collapse2,gpu_scalar,128,1,66.857899,72.109968,115.438604,316195.175790,4821.122268,7717.986334,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var1,omp_for,gpu_scalar,128,1,73.351736,32.482344,51.805353,293671.232722,2382.637594,3800.013616,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_for,cpu_avx512,64,8,25.456597,10.288860,14.503943,15701.361149,261.888129,369.203827,0.078125,1,0.0120,1.8000,4,345600
90,0,32,sequential,omp_collapse2,cpu_avx512,64,8,81.040191,54.413339,86.712300,533271.685617,4409.666431,7027.178898,0.078125,1,0.0120,1.8000,4,230400
90,0,64,uniform,omp_for,gpu_warp32,128,32,265.099566,21.581674,34.474533,326147.316911,5721.296719,9139.188404,0.156250,1,0.0120,1.8000,4,115200
90,0,64,sequential,omp_collapse2,gpu_scalar,128,1,143.729253,19.106591,30.363699,301102.633604,2746.178766,4364.156453,0.156250,1,0.0120,1.8000,4,115200
90,0,128,normal_var1,omp_for,gpu_warp32,128,32,284.014757,14.640605,23.078654,302728.890682,4158.148375,6554.680692,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_for,cpu_scalar,64,1,82.390972,17.710876,23.650474,22473.691861,1459.189898,1948.701872,0.312500,1,0.0120,1.8000,4,86400
90,0,128,normal_var4,omp_collapse2,cpu_scalar,64,1,319.698264,26.026878,40.536629,544581.201060,8320.747122,12959.491099,0.312500,1,0.0120,1.8000,4,57600
90,0,8,sequential,omp_for,gpu_scalar,128,1,10.523188,109.996780,175.926116,120793.178101,1157.517062,1851.303154,0.019531,1,0.0120,1.8000,4,921600
90,0,8,uniform,omp_collapse2,cpu_avx512,64,8,35.032509,255.418537,408.749560,579894.614996,8947.952247,14319.523404,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var1,omp_for,cpu_scalar,64,1,41.684744,100.750837,161.056066,508523.385716,4199.773396,6713.581162,0.039062,1,0.0120,1.8000,4,460800
