nlev,variant,blocking,cell_dist,schedule,target,block_bytes,vector_width,mu,delta,delta_numa,delta_max,mu_delta,mu_delta_numa,l1_ratio,beta,alpha,gamma,P_NUMA,T
90,0,16,exact,omp_for,cpu_scalar,64,1,15.223351,10.339678,14.866886,12909.329847,157.377306,226.312318,0.039062,1,0.0120,1.8000,4,691200
90,0,16,normal_var4,omp_collapse2,gpu_warp32,128,32,37.749501,60.308567,96.385225,280266.531705,2276.617757,3638.496230,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var1,omp_for,gpu_warp32,128,32,73.351736,32.482344,51.805353,293671.232722,2382.637594,3800.013616,0.078125,1,0.0120,1.8000,4,230400
90,0,32,uniform,omp_collapse2,cpu_avx512,64,8,139.825347,67.583060,108.038040,617706.441986,9449.822110,15106.447453,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var4,omp_for,cpu_avx512,64,8,161.513194,32.475100,51.344161,539436.679370,5245.156465,8292.758597,0.156250,1,0.0120,1.8000,4,115200
90,0,64,uniform,omp_collapse2,gpu_warp32,128,32,265.099566,21.581674,34.474533,326147.316911,5721.296719,9139.188404,0.156250,1,0.0120,1.8000,4,115200
90,0,128,sequential,omp_for,gpu_scalar,128,1,283.296007,14.672189,23.151783,303284.906272,4156.574907,6558.813779,0.312500,1,0.0120,1.8000,4,57600
90,0,128,normal_var1,omp_collapse2,cpu_scalar,64,1,319.592014,25.973717,40.459349,545173.402510,8300.994953,12930.488650,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_collapse2,gpu_scalar,128,1,44.469444,10.137847,13.765085,12234.516949,450.811419,612.119799,0.312500,1,0.0120,1.8000,4,86400
90,0,8,normal_var1,omp_for,gpu_warp32,128,32,10.836127,106.973815,171.201393,117317.960337,1159.179000,1855.150915,0.019531,1,0.0120,1.8000,4,921600
90,0,8,uniform,omp_collapse2,cpu_scalar,64,1,35.032509,255.418537,408.749560,579894.614996,8947.952247,14319.523404,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var1,omp_for,gpu_warp32,128,32,37.579188,60.855216,97.328586,281507.563131,2286.890173,3657.529709,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_for,gpu_warp32,128,32,9.527821,7.654205,10.941406,7445.177486,72.918043,104.217593,0.039062,1,0.0120,1.8000,4,691200
90,0,16,sequential,omp_collapse2,gpu_warp32,128,32,36.974306,61.631630,98.481099,286253.230967,2278.786038,3641.268951,0.039062,1,0.0120,1.8000,4,460800
90,0,32,sequential,omp_for,cpu_scalar,64,1,81.040191,54.413339,86.712300,533271.685617,4409.666431,7027.178898,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var1,omp_collapse2,cpu_avx512,64,8,81.656988,53.981088,85.951245,529427.844734,4407.934117,7018.518949,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_collapse2,cpu_avx512,64,8,25.456597,10.288860,14.503943,15701.361149,261.888129,369.203827,0.078125,1,0.0120,1.8000,4,345600
90,0,64,sequential,omp_for,cpu_avx512,64,8,160.728819,32.381379,51.199753,542051.037840,5204.620490,8229.274577,0.156250,1,0.0120,1.8000,4,115200
90,0,64,normal_var1,omp_collapse2,cpu_avx512,64,8,161.342101,32.302986,51.098626,540129.052202,5211.832706,8244.357902,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_collapse2,cpu_avx512,64,8,44.856424,13.277123,18.259985,18286.942284,595.496831,819.049989,0.156250,1,0.0120,1.8000,4,172800
90,0,128,normal_var1,omp_for,cpu_avx512,64,8,319.592014,25.973717,40.459349,545173.402510,8300.994953,12930.488650,0.312500,1,0.0120,1.8000,4,57600
90,0,128,exact,omp_for,gpu_warp32,128,32,44.469444,10.137847,13.765085,12234.516949,450.811419,612.119799,0.312500,1,0.0120,1.8000,4,86400
90,0,128,normal_var4,omp_collapse2,gpu_warp32,128,32,284.086632,14.672550,23.126333,302428.415886,4168.276182,6569.885005,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var1,omp_for,cpu_avx512,64,8,21.672255,191.876400,307.045383,469247.711775,4158.385697,6654.335137,0.019531,1,0.0120,1.8000,4,921600
90,0,8,uniform,omp_collapse2,gpu_warp32,128,32,17.516254,136.782395,218.899723,144981.034891,2395.915254,3834.303480,0.019531,1,0.0120,1.8000,4,921600
90,0,16,uniform,omp_for,cpu_scalar,64,1,70.016189,129.940636,207.987625,604927.204382,9097.946161,14562.495880,0.039062,1,0.0120,1.8000,4,460800
90,0,16,uniform,omp_collapse2,cpu_scalar,64,1,70.016189,129.940636,207.987625,604927.204382,9097.946161,14562.495880,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var1,omp_for,cpu_avx512,64,8,81.656988,53.981088,85.951245,529427.844734,4407.934117,7018.518949,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_for,cpu_scalar,64,1,25.456597,10.288860,14.503943,15701.361149,261.888129,369.203827,0.078125,1,0.0120,1.8000,4,345600
90,0,32,sequential,omp_collapse2,cpu_scalar,64,1,81.040191,54.413339,86.712300,533271.685617,4409.666431,7027.178898,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var1,omp_for,cpu_avx512,64,8,161.342101,32.302986,51.098626,540129.052202,5211.832706,8244.357902,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_for,gpu_scalar,128,1,25.018056,8.138597,11.405413,10081.642423,203.591424,285.337697,0.156250,1,0.0120,1.8000,4,172800
90,0,64,normal_var4,omp_collapse2,cpu_scalar,64,1,161.513194,32.475100,51.344161,539436.679370,5245.156465,8292.758597,0.156250,1,0.0120,1.8000,4,115200
90,0,128,uniform,omp_for,cpu_scalar,64,1,554.723264,29.920746,47.417550,626955.127032,16597.733825,26303.617381,0.312500,1,0.0120,1.8000,4,57600
90,0,128,sequential,omp_collapse2,gpu_scalar,128,1,283.296007,14.672189,23.151783,303284.906272,4156.574907,6558.813779,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var4,omp_for,cpu_avx512,64,8,21.840809,190.241904,304.341837,465706.206167,4155.040826,6647.090786,0.019531,1,0.0120,1.8000,4,921600
90,0,8,uniform,omp_collapse2,gpu_scalar,128,1,17.516254,136.782395,218.899723,144981.034891,2395.915254,3834.303480,0.019531,1,0.0120,1.8000,4,921600
90,0,16,uniform,omp_for,cpu_avx512,64,8,70.016189,129.940636,207.987625,604927.204382,9097.946161,14562.495880,0.039062,1,0.0120,1.8000,4,460800
90,0,16,uniform,omp_collapse2,cpu_avx512,64,8,70.016189,129.940636,207.987625,604927.204382,9097.946161,14562.495880,0.039062,1,0.0120,1.8000,4,460800
90,0,32,uniform,omp_for,cpu_scalar,64,1,139.825347,67.583060,108.038040,617706.441986,9449.822110,15106.447453,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var1,omp_collapse2,gpu_warp32,128,32,73.351736,32.482344,51.805353,293671.232722,2382.637594,3800.013616,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_collapse2,gpu_scalar,128,1,14.906163,6.966987,9.949576,8808.602933,103.833934,148.301045,0.078125,1,0.0120,1.8000,4,345600
90,0,64,sequential,omp_for,gpu_scalar,128,1,143.729253,19.106591,30.363699,301102.633604,2746.178766,4364.156453,0.156250,1,0.0120,1.8000,4,115200
90,0,64,normal_var1,omp_collapse2,gpu_warp32,128,32,144.331597,19.048217,30.282713,299873.239744,2749.258268,4370.748803,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_collapse2,gpu_warp32,128,32,25.018056,8.138597,11.405413,10081.642423,203.591424,285.337697,0.156250,1,0.0120,1.8000,4,172800
90,0,128,normal_var4,omp_for,gpu_warp32,128,32,284.086632,14.672550,23.126333,302428.415886,4168.276182,6569.885005,0.312500,1,0.0120,1.8000,4,57600
90,0,128,uniform,omp_collapse2,cpu_scalar,64,1,554.723264,29.920746,47.417550,626955.127032,16597.733825,26303.617381,0.312500,1,0.0120,1.8000,4,57600
90,0,8,sequential,omp_for,cpu_scalar,64,1,21.046376,196.643750,314.503953,483147.177989,4138.639351,6619.166970,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var1,omp_collapse2,cpu_avx512,64,8,21.672255,191.876400,307.045383,469247.711775,4158.385697,6654.335137,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_collapse2,gpu_scalar,128,1,4.825206,6.385839,9.025563,2685.580159,30.817534,43.547881,0.019531,1,0.0120,1.8000,4,1382400
90,0,16,sequential,omp_for,cpu_scalar,64,1,41.070681,101.784445,162.563550,516244.249628,4180.358139,6676.596720,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var4,omp_collapse2,gpu_scalar,128,1,37.749501,60.308567,96.385225,280266.531705,2276.617757,3638.496230,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var1,omp_for,cpu_scalar,64,1,81.656988,53.981088,85.951245,529427.844734,4407.934117,7018.518949,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_for,gpu_warp32,128,32,14.906163,6.966987,9.949576,8808.602933,103.833934,148.301045,0.078125,1,0.0120,1.8000,4,345600
90,0,32,sequential,omp_collapse2,gpu_warp32,128,32,72.751736,32.790666,52.333641,296071.267036,2385.576882,3807.361466,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var1,omp_for,gpu_scalar,128,1,144.331597,19.048217,30.282713,299873.239744,2749.258268,4370.748803,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_for,cpu_scalar,64,1,44.856424,13.277123,18.259985,18286.942284,595.496831,819.049989,0.156250,1,0.0120,1.8000,4,172800
90,0,64,normal_var4,omp_collapse2,gpu_scalar,128,1,144.483941,19.147365,30.422840,299466.779531,2766.486140,4395.611480,0.156250,1,0.0120,1.8000,4,115200
90,0,128,uniform,omp_for,gpu_warp32,128,32,523.966319,15.967979,25.418662,327699.022300,8366.677032,13318.511705,0.312500,1,0.0120,1.8000,4,57600
90,0,128,sequential,omp_collapse2,cpu_avx512,64,8,318.898264,26.020503,40.570363,545946.668012,8297.894383,12937.821793,0.312500,1,0.0120,1.8000,4,57600
90,0,8,sequential,omp_for,gpu_warp32,128,32,10.523188,109.996780,175.926116,120793.178101,1157.517062,1851.303154,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_for,cpu_avx512,64,8,9.650412,10.154089,14.379747,10738.016490,98.004710,138.760705,0.019531,1,0.0120,1.8000,4,1382400
90,0,8,sequential,omp_collapse2,cpu_scalar,64,1,21.046376,196.643750,314.503953,483147.177989,4138.639351,6619.166970,0.019531,1,0.0120,1.8000,4,921600
90,0,16,sequential,omp_for,gpu_warp32,128,32,36.974306,61.631630,98.481099,286253.230967,2278.786038,3641.268951,0.039062,1,0.0120,1.8000,4,460800
90,0,16,sequential,omp_collapse2,gpu_scalar,128,1,36.974306,61.631630,98.481099,286253.230967,2278.786038,3641.268951,0.039062,1,0.0120,1.8000,4,460800
90,0,32,normal_var4,omp_for,cpu_scalar,64,1,81.819097,53.715198,85.663151,528300.945066,4394.928738,7008.883247,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_for,gpu_scalar,128,1,14.906163,6.966987,9.949576,8808.602933,103.833934,148.301045,0.078125,1,0.0120,1.8000,4,345600
90,0,32,sequential,omp_collapse2,gpu_scalar,128,1,72.751736,32.790666,52.333641,296071.267036,2385.576882,3807.361466,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var1,omp_for,gpu_warp32,128,32,144.331597,19.048217,30.282713,299873.239744,2749.258268,4370.748803,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_for,gpu_warp32,128,32,25.018056,8.138597,11.405413,10081.642423,203.591424,285.337697,0.156250,1,0.0120,1.8000,4,172800
90,0,64,normal_var4,omp_collapse2,gpu_warp32,128,32,144.483941,19.147365,30.422840,299466.779531,2766.486140,4395.611480,0.156250,1,0.0120,1.8000,4,115200
90,0,128,uniform,omp_for,gpu_scalar,128,1,523.966319,15.967979,25.418662,327699.022300,8366.677032,13318.511705,0.312500,1,0.0120,1.8000,4,57600
90,0,128,sequential,omp_collapse2,cpu_scalar,64,1,318.898264,26.020503,40.570363,545946.668012,8297.894383,12937.821793,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var4,omp_for,cpu_scalar,64,1,21.840809,190.241904,304.341837,465706.206167,4155.040826,6647.090786,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var1,omp_collapse2,gpu_warp32,128,32,10.836127,106.973815,171.201393,117317.960337,1159.179000,1855.150915,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_collapse2,cpu_avx512,64,8,9.650412,10.154089,14.379747,10738.016490,98.004710,138.760705,0.019531,1,0.0120,1.8000,4,1382400
90,0,16,sequential,omp_for,gpu_scalar,128,1,36.974306,61.631630,98.481099,286253.230967,2278.786038,3641.268951,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var4,omp_collapse2,cpu_avx512,64,8,41.857986,99.933313,159.649610,506509.723856,4183.006480,6682.614885,0.039062,1,0.0120,1.8000,4,460800
90,0,32,uniform,omp_for,gpu_warp32,128,32,133.313455,37.373693,59.774917,322870.287951,4982.414610,7968.795611,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var4,omp_collapse2,gpu_scalar,128,1,73.500564,32.311158,51.610570,292986.989282,2374.888065,3793.406827,0.078125,1,0.0120,1.8000,4,230400
90,0,64,normal_var1,omp_for,cpu_scalar,64,1,161.342101,32.302986,51.098626,540129.052202,5211.832706,8244.357902,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_for,cpu_avx512,64,8,44.856424,13.277123,18.259985,18286.942284,595.496831,819.049989,0.156250,1,0.0120,1.8000,4,172800
90,0,64,normal_var4,omp_collapse2,cpu_avx512,64,8,161.513194,32.475100,51.344161,539436.679370,5245.156465,8292.758597,0.156250,1,0.0120,1.8000,4,115200
90,0,128,uniform,omp_for,cpu_avx512,64,8,554.723264,29.920746,47.417550,626955.127032,16597.733825,26303.617381,0.312500,1,0.0120,1.8000,4,57600
90,0,128,sequential,omp_collapse2,gpu_warp32,128,32,283.296007,14.672189,23.151783,303284.906272,4156.574907,6558.813779,0.312500,1,0.0120,1.8000,4,57600
90,0,8,sequential,omp_for,cpu_avx512,64,8,21.046376,196.643750,314.503953,483147.177989,4138.639351,6619.166970,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var1,omp_collapse2,cpu_scalar,64,1,21.672255,191.876400,307.045383,469247.711775,4158.385697,6654.335137,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_collapse2,gpu_warp32,128,32,4.825206,6.385839,9.025563,2685.580159,30.817534,43.547881,0.019531,1,0.0120,1.8000,4,1382400
90,0,16,sequential,omp_for,cpu_avx512,64,8,41.070681,101.784445,162.563550,516244.249628,4180.358139,6676.596720,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var1,omp_collapse2,gpu_warp32,128,32,37.579188,60.855216,97.328586,281507.563131,2286.890173,3657.529709,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_collapse2,gpu_warp32,128,32,9.527821,7.654205,10.941406,7445.177486,72.918043,104.217593,0.039062,1,0.0120,1.8000,4,691200
90,0,32,sequential,omp_for,gpu_warp32,128,32,72.751736,32.790666,52.333641,296071.267036,2385.576882,3807.361466,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var4,omp_collapse2,cpu_scalar,64,1,81.819097,53.715198,85.663151,528300.945066,4394.928738,7008.883247,0.078125,1,0.0120,1.8000,4,230400
90,0,64,uniform,omp_for,cpu_avx512,64,8,278.899132,39.458954,62.918784,623982.612100,11005.072255,17547.999921,0.156250,1,0.0120,1.8000,4,115200
90,0,64,sequential,omp_collapse2,gpu_warp32,128,32,143.729253,19.106591,30.363699,301102.633604,2746.178766,4364.156453,0.156250,1,0.0120,1.8000,4,115200
90,0,128,normal_var4,omp_for,gpu_scalar,128,1,284.086632,14.672550,23.126333,302428.415886,4168.276182,6569.885005,0.312500,1,0.0120,1.8000,4,57600
90,0,128,uniform,omp_collapse2,cpu_avx512,64,8,554.723264,29.920746,47.417550,626955.127032,16597.733825,26303.617381,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var1,omp_for,cpu_scalar,64,1,21.672255,191.876400,307.045383,469247.711775,4158.385697,6654.335137,0.019531,1,0.0120,1.8000,4,921600
90,0,8,normal_var1,omp_collapse2,gpu_scalar,128,1,10.836127,106.973815,171.201393,117317.960337,1159.179000,1855.150915,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_collapse2,cpu_scalar,64,1,9.650412,10.154089,14.379747,10738.016490,98.004710,138.760705,0.019531,1,0.0120,1.8000,4,1382400
90,0,16,normal_var4,omp_for,gpu_warp32,128,32,37.749501,60.308567,96.385225,280266.531705,2276.617757,3638.496230,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var4,omp_collapse2,cpu_scalar,64,1,41.857986,99.933313,159.649610,506509.723856,4183.006480,6682.614885,0.039062,1,0.0120,1.8000,4,460800
90,0,32,uniform,omp_for,gpu_scalar,128,1,133.313455,37.373693,59.774917,322870.287951,4982.414610,7968.795611,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var4,omp_collapse2,gpu_warp32,128,32,73.500564,32.311158,51.610570,292986.989282,2374.888065,3793.406827,0.078125,1,0.0120,1.8000,4,230400
90,0,64,uniform,omp_for,gpu_scalar,128,1,265.099566,21.581674,34.474533,326147.316911,5721.296719,9139.188404,0.156250,1,0.0120,1.8000,4,115200
90,0,64,sequential,omp_collapse2,cpu_scalar,64,1,160.728819,32.381379,51.199753,542051.037840,5204.620490,8229.274577,0.156250,1,0.0120,1.8000,4,115200
90,0,128,normal_var4,omp_for,cpu_avx512,64,8,319.698264,26.026878,40.536629,544581.201060,8320.747122,12959.491099,0.312500,1,0.0120,1.8000,4,57600
90,0,128,uniform,omp_collapse2,gpu_warp32,128,32,523.966319,15.967979,25.418662,327699.022300,8366.677032,13318.511705,0.312500,1,0.0120,1.8000,4,57600
90,0,8,normal_var4,omp_for,gpu_warp32,128,32,10.920405,106.004598,169.605375,116432.582724,1157.613895,1852.164125,0.019531,1,0.0120,1.8000,4,921600
90,0,8,exact,omp_for,gpu_scalar,128,1,4.825206,6.385839,9.025563,2685.580159,30.817534,43.547881,0.019531,1,0.0120,1.8000,4,1382400
90,0,8,sequential,omp_collapse2,cpu_avx512,64,8,21.046376,196.643750,314.503953,483147.177989,4138.639351,6619.166970,0.019531,1,0.0120,1.8000,4,921600
90,0,16,normal_var4,omp_for,gpu_scalar,128,1,37.749501,60.308567,96.385225,280266.531705,2276.617757,3638.496230,0.039062,1,0.0120,1.8000,4,460800
90,0,16,normal_var1,omp_collapse2,gpu_scalar,128,1,37.579188,60.855216,97.328586,281507.563131,2286.890173,3657.529709,0.039062,1,0.0120,1.8000,4,460800
90,0,16,exact,omp_collapse2,gpu_scalar,128,1,9.527821,7.654205,10.941406,7445.177486,72.918043,104.217593,0.039062,1,0.0120,1.8000,4,691200
90,0,32,sequential,omp_for,gpu_scalar,128,1,72.751736,32.790666,52.333641,296071.267036,2385.576882,3807.361466,0.078125,1,0.0120,1.8000,4,230400
90,0,32,normal_var1,omp_collapse2,gpu_scalar,128,1,73.351736,32.482344,51.805353,293671.232722,2382.637594,3800.013616,0.078125,1,0.0120,1.8000,4,230400
90,0,32,exact,omp_collapse2,gpu_warp32,128,32,14.906163,6.966987,9.949576,8808.602933,103.833934,148.301045,0.078125,1,0.0120,1.8000,4,345600
90,0,64,sequential,omp_for,gpu_warp32,128,32,143.729253,19.106591,30.363699,301102.633604,2746.178766,4364.156453,0.156250,1,0.0120,1.8000,4,115200
90,0,64,normal_var1,omp_collapse2,gpu_scalar,128,1,144.331597,19.048217,30.282713,299873.239744,2749.258268,4370.748803,0.156250,1,0.0120,1.8000,4,115200
90,0,64,exact,omp_collapse2,gpu_scalar,128,1,25.018056,8.138597,11.405413,10081.642423,203.591424,285.337697,0.156250,1,0.0120,1.8000,4,172800
90,0,128,normal_var4,omp_for,cpu_scalar,64,1,319.698264,26.026878,40.536629,544581.201060,8320.747122,12959.491099,0.312500,1,0.0120,1.8000,4,57600
90,0,128,uniform,omp_collapse2,gpu_scalar,128,1,523.966319,15.967979,25.418662,327699.022300,8366.677032,13318.511705,0.312500,1,0.0120,1.8000,4,57600
